============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(64 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  202  8 .6169448E+08   1506000E+03 -.1305E+06  .8685E+06   .9999996 -.0006049  .0005998
T  203  8 .6170576E+08   1506000E+03 -.2306E+06  .2960E+06   .9999999 -.0004470 -.0001244
T  204  8 .6174710E+08   1506000E+03  .5662E+06 -.2582E+06   .9999996 -.0001340  .0008823
T  205  8 .6174010E+08   1506000E+03  .4254E+04  .6149E+06   .9999995  .0007894  .0006001
T  206  8 .6159793E+08   1506000E+03 -.1347E+07 -.1101E+07   .9999984 -.0007057 -.0016356
T  207  8 .6157227E+08   1506000E+03  .3685E+06  .9735E+06   .9999987  .0012614  .0010218
T  208  8 .6171178E+08   1506000E+03  .4226E+07 -.2184E+07   .9999965  .0013462 -.0022559
T  209  8 .6161222E+08   1506000E+03  .7280E+06 -.2162E+06   .9999999  .0002846 -.0004615
T  210  8 .6167726E+08   1506000E+03 -.3859E+06 -.2566E+06   .9999989 -.0012582 -.0007331
T  211  8 .6165366E+08   1506000E+03  .1458E+07 -.1048E+07   .9999995  .0007747 -.0006215
T  212  8 .6168531E+08   1506000E+03  .1979E+06 -.2133E+06   .9999997  .0000279  .0007073
T  213  8 .6162456E+08   1506000E+03 -.1157E+07 -.1263E+07   .9999972 -.0010303 -.0021118
T  214  8 .6158086E+08   1506000E+03  .1171E+07  .5083E+06   .9999993  .0011337 -.0002141
T  215  8 .6167741E+08   1506000E+03  .2365E+07 -.8909E+05   .9999987  .0016125  .0001525
T  216  8 .6165404E+08   1506000E+03 -.7490E+06  .4979E+06   .9999999  .0000080  .0005031
