============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom. B= Backscattered Ion. T= Transmitted Ion.   =
=  Col.#2: Ion Number. Col.#3: Z of atom leaving. Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target. Y.Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= Li(24 MeV) ==> Dead space( 150. mm) =======================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  211  3 .2361982E+08   1506000E+03  .8724E+06  .1153E+07   .9999973  .0015983  .0017155
T  212  3 .2359651E+08   1506000E+03 -.1160E+07 -.2691E+07   .9999933 -.0013729 -.0034047
T  213  3 .2359993E+08   1506000E+03 -.1650E+05 -.2032E+06   .9999994 -.0001652 -.0010727
T  214  3 .2359284E+08   1506000E+03  .1768E+06 -.1391E+06   .9999999  .0002415 -.0001847
T  215  3 .2359285E+08   1506000E+03  .1786E+06 -.3740E+06   .9999988  .0012219 -.0010024
T  216  3 .2360131E+08   1506000E+03 -.1421E+07  .1848E+07   .9999980 -.0010875  .0016588
T  217  3 .2362018E+08   1506000E+03  .4901E+06 -.3120E+06   .9999999  .0004069 -.0002362
T  218  3 .2357576E+08   1506000E+03 -.2490E+06  .1115E+07   .9999991 -.0001549  .0013243
T  219  3 .2360680E+08   1506000E+03  .8912E+06  .8712E+06   .9999985 -.0001999  .0017019
T  220  3 .2361852E+08   1506000E+03  .2072E+07 -.3039E+07   .9999914  .0024793 -.0033391
T  221  3 .2359033E+08   1506000E+03  .1802E+06  .8683E+06   .9999987  .0002029  .0016258
T  222  3 .2362354E+08   1506000E+03  .4514E+05 -.1378E+07   .9999974  .0003876 -.0022269
T  223  3 .2356430E+08   1506000E+03  .3857E+05 -.8140E+06   .9999995  .0000556 -.0010317
